CategoryID,CategoryName,Description,CustomerID,CompanyName,ContactName,ContactTitle,Address,City,Region,PostalCode,Country,Phone,Fax,EmployeeID,LastName,FirstName,Title,TitleOfCourtesy,BirthDate,HireDate,Address2,City3,Region4,PostalCode5,Country6,HomePhone,Extension,Notes,ReportsTo,OrderID,ProductID,UnitPrice,Quantity,Discount,OrderID7,CustomerID8,EmployeeID9,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,ProductID10,ProductName,SupplierID,CategoryID11,QuantityPerUnit,UnitPrice12,UnitsInStock,UnitsOnOrder,ReorderLevel,Discontinued,ShipperID,CompanyName13,Phone14,SupplierID15,CompanyName16,ContactName17,ContactTitle18,Address19,City20,Region21,PostalCode22,Country23,Phone24,Fax25,HomePage,Value
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,90 Wadhurst Rd.,London,,OX15 4NB,UK,(171) 555-1717,(171) 555-5646,5,Buchanan,Steven,Sales Manager,Mr.,3/4/1955 0:00,10/17/1993 0:00,14 Garrett Hill,London,,SW1 8JR,UK,(71) 555-4848,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,10869,1,18,40,0,10869,SEVES,5,3/6/1996 0:00,4/3/1996 0:00,3/11/1996 0:00,1,143.28,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,1,Chai,1,1,10 boxes x 20 bags,18,39,0,10,0,1,Speedy Express,(503) 555-9831,1,Exotic Liquids,Charlotte Cooper,Purchasing Manager,49 Gilbert St.,London,,EC1 4SD,UK,(171) 555-2222,,,720
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,1,Davolio,Nancy,Sales Representative,Ms.,12/8/1948 0:00,5/1/1992 0:00,"507 - 20th Ave. E.
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.",2,10351,38,210.8,20,0.050000001,10351,ERNSH,1,12/12/1994 0:00,1/9/1995 0:00,12/21/1994 0:00,1,162.33,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,38,Côte de Blaye,18,1,12 - 75 cl bottles,263.5,17,0,15,0,1,Speedy Express,(503) 555-9831,18,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager,"203, Rue des Francs-Bourgeois",Paris,,75004,France,(1) 03.83.00.68,(1) 03.83.00.62,,4216
3,Confections,"Desserts, candies, and sweet breads",AROUT,Around the Horn,Thomas Hardy,Sales Representative,120 Hanover Sq.,London,,WA1 1DP,UK,(171) 555-7788,(171) 555-6750,9,Dodsworth,Anne,Sales Representative,Ms.,1/27/1966 0:00,11/15/1994 0:00,7 Houndstooth Rd.,London,,WG2 7LT,UK,(71) 555-4444,452,Anne has a BA degree in English from St. Lawrence College.  She is fluent in French and German.,5,10953,20,81,50,0.050000001,10953,AROUT,9,4/15/1996 0:00,4/29/1996 0:00,4/24/1996 0:00,2,23.72,Around the Horn,"Brook Farm
Stratford St. Mary",Colchester,Essex,CO7 6JX,UK,20,Sir Rodney's Marmalade,8,3,30 gift boxes,81,40,0,0,0,2,United Package,(503) 555-3199,8,"Specialty Biscuits, Ltd.",Peter Wilson,Sales Representative,29 King's Way,Manchester,,M14 GSD,UK,(161) 555-4448,,,4050
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,Avda. Azteca 123,México D.F.,,05033,Mexico,(5) 555-2933,,4,Peacock,Margaret,Sales Representative,Mrs.,9/19/1937 0:00,5/3/1993 0:00,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,10518,38,263.5,15,0,10518,TORTU,4,5/26/1995 0:00,6/9/1995 0:00,6/5/1995 0:00,2,218.15,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,38,Côte de Blaye,18,1,12 - 75 cl bottles,263.5,17,0,15,0,2,United Package,(503) 555-3199,18,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager,"203, Rue des Francs-Bourgeois",Paris,,75004,France,(1) 03.83.00.68,(1) 03.83.00.62,,3952.5
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",GREAL,Great Lakes Food Market,Howard Snyder,Marketing Manager,2732 Baker Blvd.,Eugene,OR,97403,USA,(503) 555-7555,,1,Davolio,Nancy,Sales Representative,Ms.,12/8/1948 0:00,5/1/1992 0:00,"507 - 20th Ave. E.
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.",2,10616,38,263.5,15,0.050000001,10616,GREAL,1,8/31/1995 0:00,9/28/1995 0:00,9/5/1995 0:00,2,116.53,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,38,Côte de Blaye,18,1,12 - 75 cl bottles,263.5,17,0,15,0,2,United Package,(503) 555-3199,18,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager,"203, Rue des Francs-Bourgeois",Paris,,75004,France,(1) 03.83.00.68,(1) 03.83.00.62,,3952.5
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,9,Dodsworth,Anne,Sales Representative,Ms.,1/27/1966 0:00,11/15/1994 0:00,7 Houndstooth Rd.,London,,WG2 7LT,UK,(71) 555-4444,452,Anne has a BA degree in English from St. Lawrence College.  She is fluent in French and German.,5,10672,38,263.5,15,0.100000001,10672,BERGS,9,10/18/1995 0:00,11/1/1995 0:00,10/27/1995 0:00,2,95.75,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,38,Côte de Blaye,18,1,12 - 75 cl bottles,263.5,17,0,15,0,2,United Package,(503) 555-3199,18,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager,"203, Rue des Francs-Bourgeois",Paris,,75004,France,(1) 03.83.00.68,(1) 03.83.00.62,,3952.5
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",WILMK,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Keskuskatu 45,Helsinki,,21240,Finland,90-224 8858,90-224 8858,2,Fuller,Andrew,"Vice President, Sales",Dr.,2/19/1952 0:00,8/14/1992 0:00,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,"Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",,11005,1,18,2,0,11005,WILMK,2,5/7/1996 0:00,6/4/1996 0:00,5/10/1996 0:00,1,0.75,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,1,Chai,1,1,10 boxes x 20 bags,18,39,0,10,0,1,Speedy Express,(503) 555-9831,1,Exotic Liquids,Charlotte Cooper,Purchasing Manager,49 Gilbert St.,London,,EC1 4SD,UK,(171) 555-2222,,,36
3,Confections,"Desserts, candies, and sweet breads",ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,7,King,Robert,Sales Representative,Mr.,5/29/1960 0:00,1/2/1994 0:00,"Edgeham Hollow
Winchester Way",London,,RG1 9SP,UK,(71) 555-5598,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,10633,62,49.3,80,0.150000006,10633,ERNSH,7,9/15/1995 0:00,10/13/1995 0:00,9/18/1995 0:00,3,477.9,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,3,Federal Shipping,(503) 555-9931,29,Forêts d'érables,Chantal Goulet,Accounting Manager,148 rue Chasseur,Ste-Hyacinthe,Québec,J2S 7S8,Canada,(514) 555-2955,(514) 555-2921,,3944
4,Dairy Products,Cheeses,SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,ID,83720,USA,(208) 555-8097,,7,King,Robert,Sales Representative,Mr.,5/29/1960 0:00,1/2/1994 0:00,"Edgeham Hollow
Winchester Way",London,,RG1 9SP,UK,(71) 555-5598,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,10678,12,38,100,0,10678,SAVEA,7,10/24/1995 0:00,11/21/1995 0:00,11/16/1995 0:00,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,12,Queso Manchego La Pastora,5,4,10 - 500 g pkgs.,38,86,0,0,0,3,Federal Shipping,(503) 555-9931,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra ,Export Administrator,Calle del Rosal 4,Oviedo,Asturias,33007,Spain,(98) 598 76 54,,,3800
6,Meat/Poultry,Prepared meats,BLONP,Blondel père et fils,Frédérique Citeaux,Marketing Manager,"24, place Kléber",Strasbourg,,67000,France,88.60.15.31,88.60.15.32,4,Peacock,Margaret,Sales Representative,Mrs.,9/19/1937 0:00,5/3/1993 0:00,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,10360,29,99,35,0,10360,BLONP,4,12/23/1994 0:00,1/20/1995 0:00,1/2/1995 0:00,3,131.7,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,29,Thüringer Rostbratwurst,12,6,50 bags x 30 sausgs.,123.79,0,0,0,1,3,Federal Shipping,(503) 555-9931,12,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,3465
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,(071) 23 67 22 20,(071) 23 67 22 21,2,Fuller,Andrew,"Vice President, Sales",Dr.,2/19/1952 0:00,8/14/1992 0:00,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,"Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",,11035,1,18,10,0,11035,SUPRD,2,5/20/1996 0:00,6/17/1996 0:00,5/24/1996 0:00,2,0.17,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,1,Chai,1,1,10 boxes x 20 bags,18,39,0,10,0,2,United Package,(503) 555-3199,1,Exotic Liquids,Charlotte Cooper,Purchasing Manager,49 Gilbert St.,London,,EC1 4SD,UK,(171) 555-2222,,,180
4,Dairy Products,Cheeses,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,3,Leverling,Janet,Sales Representative,Ms.,8/30/1963 0:00,4/1/1992 0:00,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,10895,60,34,100,0,10895,ERNSH,3,3/20/1996 0:00,4/17/1996 0:00,3/25/1996 0:00,1,162.75,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,60,Camembert Pierrot,28,4,15 - 300 g rounds,34,19,0,0,0,1,Speedy Express,(503) 555-9831,28,Gai pâturage,Eliane Noz,Sales Representative,"Bat. B
3, rue des Alpes",Annecy,,74000,France,38.76.98.06,38.76.98.58,,3400
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,Magazinweg 7,Frankfurt a.M. ,,60528,Germany,069-0245984,069-0245874,2,Fuller,Andrew,"Vice President, Sales",Dr.,2/19/1952 0:00,8/14/1992 0:00,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,"Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",,11070,1,18,40,0.150000006,11070,LEHMS,2,6/4/1996 0:00,7/2/1996 0:00,,1,136,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M. ,,60528,Germany,1,Chai,1,1,10 boxes x 20 bags,18,39,0,10,0,1,Speedy Express,(503) 555-9831,1,Exotic Liquids,Charlotte Cooper,Purchasing Manager,49 Gilbert St.,London,,EC1 4SD,UK,(171) 555-2222,,,720
7,Produce,Dried fruit and bean curd,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,7,King,Robert,Sales Representative,Mr.,5/29/1960 0:00,1/2/1994 0:00,"Edgeham Hollow
Winchester Way",London,,RG1 9SP,UK,(71) 555-5598,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,11008,28,45.6,70,0.050000001,11008,ERNSH,7,5/8/1996 0:00,6/5/1996 0:00,,3,79.46,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,28,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,26,0,0,1,3,Federal Shipping,(503) 555-9931,12,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,3192
3,Confections,"Desserts, candies, and sweet breads",ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,3,Leverling,Janet,Sales Representative,Ms.,8/30/1963 0:00,4/1/1992 0:00,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,10514,20,81,39,0,10514,ERNSH,3,5/23/1995 0:00,6/20/1995 0:00,6/16/1995 0:00,2,789.95,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,20,Sir Rodney's Marmalade,8,3,30 gift boxes,81,40,0,0,0,2,United Package,(503) 555-3199,8,"Specialty Biscuits, Ltd.",Peter Wilson,Sales Representative,29 King's Way,Manchester,,M14 GSD,UK,(161) 555-4448,,,3159
8,Seafood,Seaweed and fish,FOLIG,Folies gourmandes,Martine Rancé,Assistant Sales Agent,"184, chaussée de Tournai",Lille,,59000,France,20.16.10.16,20.16.10.17,4,Peacock,Margaret,Sales Representative,Mrs.,9/19/1937 0:00,5/3/1993 0:00,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,10634,18,62.5,50,0,10634,FOLIG,4,9/15/1995 0:00,10/13/1995 0:00,9/21/1995 0:00,3,487.38,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,3,Federal Shipping,(503) 555-9931,7,"Pavlova, Ltd.",Ian Devling,Marketing Manager,"74 Rose St.
Moonie Ponds",Melbourne,Victoria,3058,Australia,(03) 444-2343,(03) 444-6588,,3125
8,Seafood,Seaweed and fish,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,3,Leverling,Janet,Sales Representative,Ms.,8/30/1963 0:00,4/1/1992 0:00,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,10854,10,31,100,0.150000006,10854,ERNSH,3,2/27/1996 0:00,3/26/1996 0:00,3/7/1996 0:00,2,100.22,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,10,Ikura,4,8,12 - 200 ml jars,31,31,0,0,0,2,United Package,(503) 555-3199,4,Tokyo Traders,Yoshi Nagase,Marketing Manager,"9-8 Sekimai
Musashino-shi",Tokyo,,100,Japan,(03) 3555-5011,,,3100
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",FOLKO,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,,S-844 67,Sweden,0695-34 67 21,,2,Fuller,Andrew,"Vice President, Sales",Dr.,2/19/1952 0:00,8/14/1992 0:00,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,"Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",,10327,2,15.2,25,0.200000003,10327,FOLKO,2,11/11/1994 0:00,12/9/1994 0:00,11/14/1994 0:00,1,63.36,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,2,Chang,1,1,24 - 12 oz bottles,19,17,40,25,0,1,Speedy Express,(503) 555-9831,1,Exotic Liquids,Charlotte Cooper,Purchasing Manager,49 Gilbert St.,London,,EC1 4SD,UK,(171) 555-2222,,,380
4,Dairy Products,Cheeses,FRANK,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,München,,80805,Germany,089-0877310,089-0877451,4,Peacock,Margaret,Sales Representative,Mrs.,9/19/1937 0:00,5/3/1993 0:00,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,10267,59,44,70,0.150000006,10267,FRANK,4,8/29/1994 0:00,9/26/1994 0:00,9/6/1994 0:00,1,208.58,Frankenversand,Berliner Platz 43,München,,80805,Germany,59,Raclette Courdavault,28,4,5 kg pkg.,55,79,0,0,0,1,Speedy Express,(503) 555-9831,28,Gai pâturage,Eliane Noz,Sales Representative,"Bat. B
3, rue des Alpes",Annecy,,74000,France,38.76.98.06,38.76.98.58,,3080
4,Dairy Products,Cheeses,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,4,Peacock,Margaret,Sales Representative,Mrs.,9/19/1937 0:00,5/3/1993 0:00,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,10430,59,44,70,0.200000003,10430,ERNSH,4,3/2/1995 0:00,3/16/1995 0:00,3/6/1995 0:00,1,458.78,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,59,Raclette Courdavault,28,4,5 kg pkg.,55,79,0,0,0,1,Speedy Express,(503) 555-9831,28,Gai pâturage,Eliane Noz,Sales Representative,"Bat. B
3, rue des Alpes",Annecy,,74000,France,38.76.98.06,38.76.98.58,,3080
6,Meat/Poultry,Prepared meats,SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,ID,83720,USA,(208) 555-8097,,1,Davolio,Nancy,Sales Representative,Ms.,12/8/1948 0:00,5/1/1992 0:00,"507 - 20th Ave. E.
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.",2,11064,17,39,77,0.100000001,11064,SAVEA,1,5/31/1996 0:00,6/28/1996 0:00,6/3/1996 0:00,1,30.09,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,17,Alice Mutton,7,6,20 - 1 kg tins,39,0,0,0,1,1,Speedy Express,(503) 555-9831,7,"Pavlova, Ltd.",Ian Devling,Marketing Manager,"74 Rose St.
Moonie Ponds",Melbourne,Victoria,3058,Australia,(03) 444-2343,(03) 444-6588,,3003
6,Meat/Poultry,Prepared meats,KOENE,Königlich Essen,Philip Cramer,Sales Associate,Maubelstr. 90,Brandenburg,,14776,Germany,0555-09876,,9,Dodsworth,Anne,Sales Representative,Ms.,1/27/1966 0:00,11/15/1994 0:00,7 Houndstooth Rd.,London,,WG2 7LT,UK,(71) 555-4444,452,Anne has a BA degree in English from St. Lawrence College.  She is fluent in French and German.,5,10893,29,123.79,24,0,10893,KOENE,9,3/20/1996 0:00,4/17/1996 0:00,3/22/1996 0:00,2,77.78,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,29,Thüringer Rostbratwurst,12,6,50 bags x 30 sausgs.,123.79,0,0,0,1,2,United Package,(503) 555-3199,12,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,2970.96
